     Node ID      R Coord      T Coord      Z Coord            R            T            Z    Magnitude
         149   3.5216e+02   0.0000e+00   7.8649e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
         150   3.5036e+02   0.0000e+00   7.8247e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
         151   3.4856e+02   0.0000e+00   7.7844e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
         152   3.4676e+02   0.0000e+00   7.7442e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
         153   3.4496e+02   0.0000e+00   7.7040e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
         154   3.4315e+02   0.0000e+00   7.6637e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
         155   3.4135e+02   0.0000e+00   7.6235e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
         156   3.3955e+02   0.0000e+00   7.5833e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
         157   3.3775e+02   0.0000e+00   7.5430e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
         158   3.3595e+02   0.0000e+00   7.5028e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
         159   3.3415e+02   0.0000e+00   7.4625e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
         160   3.3235e+02   0.0000e+00   7.4223e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
         161   3.3055e+02   0.0000e+00   7.3821e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
         162   3.2874e+02   0.0000e+00   7.3418e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
         163   3.2694e+02   0.0000e+00   7.3016e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
         164   3.2514e+02   0.0000e+00   7.2614e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
         165   3.2334e+02   0.0000e+00   7.2211e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
