     Node ID      R Coord      T Coord      Z Coord            R            T            Z    Magnitude
       14571   4.0810e+02   0.0000e+00  -2.4000e+02  -2.9911e+06   0.0000e+00   0.0000e+00   2.9911e+06
       14572   4.0810e+02   0.0000e+00  -2.1000e+02  -2.9925e+06   0.0000e+00   0.0000e+00   2.9925e+06
       14573   4.0810e+02   0.0000e+00  -1.8000e+02  -2.9954e+06   0.0000e+00   0.0000e+00   2.9954e+06
       14574   4.0810e+02   0.0000e+00  -1.5000e+02  -2.9937e+06   0.0000e+00   0.0000e+00   2.9937e+06
       14575   4.0810e+02   0.0000e+00  -1.2000e+02  -2.9827e+06   0.0000e+00   0.0000e+00   2.9827e+06
       14576   4.0810e+02   0.0000e+00  -9.0000e+01  -2.9423e+06   0.0000e+00   0.0000e+00   2.9423e+06
       14577   4.0810e+02   0.0000e+00  -6.0000e+01  -2.8550e+06   0.0000e+00   0.0000e+00   2.8550e+06
       14578   4.0810e+02   0.0000e+00  -3.0000e+01  -2.8017e+06   0.0000e+00   0.0000e+00   2.8017e+06
       14582   4.0810e+02   0.0000e+00   4.9978e-14  -1.5636e+06   0.0000e+00   0.0000e+00   1.5636e+06
       14583   4.0779e+02   0.0000e+00   0.0000e+00   1.5636e+06   0.0000e+00   0.0000e+00   1.5636e+06
       14584   4.0779e+02   0.0000e+00  -1.2000e+03   1.5412e+06   0.0000e+00   0.0000e+00   1.5412e+06
       14596   4.0810e+02   0.0000e+00  -1.0500e+03  -1.5714e+06   0.0000e+00   0.0000e+00   1.5714e+06
